siteID,sites.sitename,city,state,country,lat,lon,masl,geography.notes,mat,min.temp,max.temp,map,climate.notes,soil.texture,soil.classification,soilnotes,hydrology.notes,sitenotes,siteref,area,biogeog,Koeppen,FAOecozone,siteID.v1,tropical_extratropical,indicates.site.that.lacks.info.direct.from.pub,loaded_from,loaded_by
1141,Heidelberg,NAC,Baden-Wurttemberg,Germany,49.41,8.7,NI,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Dorr and Munnich 1987,",352,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert2007,Maria
1142,"Heihe Picea, Abies 1",Nanping,Sichuan/Gansu?,China,33.55,104.55,NAC,NA,3.6,NAC,NAC,917,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Temperate mountain system,NA,extratropical,,Liu 2014: #378,Maria
1143,"Heihe Picea, Abies 2",Nanping,Sichuan/Gansu?,China,33.57,104.66,NAC,NA,3.6,NAC,NAC,929,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Temperate mountain system,NA,extratropical,,Liu 2014: #379,Maria
1144,"Heihe Picea, Abies 3",Nanping,Sichuan,China,33.67,104.04,NAC,NA,3.6,NAC,NAC,848,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate mountain system,NA,extratropical,,Liu 2014: #380,Maria
1145,"Heihe Picea, Abies 4",Nanping,Sichuan,China,33.65,104.05,NAC,NA,3.7,NAC,NAC,850,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate mountain system,NA,extratropical,,Liu 2014: #387,Maria
1146,"Heihe Picea, Abies 5",Nanping,Sichuan/Gansu?,China,33.68,104.03,NAC,NA,3.6,NAC,NAC,846,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate mountain system,NA,extratropical,,Liu 2014: #388,Maria
1147,"Heihe Picea, Abies 6",Nanping,Sichuan/Gansu?,China,33.6,104.41,NAC,NA,3.6,NAC,NAC,896,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate mountain system,NA,extratropical,,Liu 2014: #389,Maria
1148,"Heihe Picea, Abies 7",Nanping,Sichuan,China,33.63,104.05,NAC,NA,3.7,NAC,NAC,850,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate mountain system,NA,extratropical,,Liu 2014: #390,Maria
1149,Heishui,NAC,Sichuan,China,32,102.9,NAC,NA,3.8,NAC,NAC,784,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #356,Maria
1150,Hellion Rapids 1,NAC,Oregon,United States of America,44.399,-123.7799,449,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Sun et al 2004,",353,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1151,Hellion Rapids 2,NAC,Oregon,United States of America,44.4465,-123.8595,549,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Sun et al 2004,",353,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1152,Hellion Rapids 3,NAC,Oregon,United States of America,44.4213,-123.7759,339,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Sun et al 2004,",353,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1153,Hellion Rapids 4,NAC,Oregon,United States of America,44.4758,-123.8605,619,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Sun et al 2004,",353,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1154,Hellion Rapids 5,NAC,Oregon,United States of America,44.3983,-123.7938,348,NA,NAC,NAC,NAC,NAC,NA,loam,NAC,NA,NA,NA,"Sun et al 2004,",353,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1155,Hesse,NAC,Moselle,France,48.67,7.07,300,NA,10,NAC,NAC,955.9,NA,clay loam,Luvisol/stagnic luvisol,soil class from Granier2007,NA,NA,"CD Carbodata, Granier et al 2007",217,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert/Granier,Maria
1156,Hestehaven,NAC,Midtjylland,Denmark,56.3,10.48,11,NA,7.1,NAC,NAC,660,NA,clay loam,NAC,NA,NA,NA,"DeAngelis et al 1981 IBP_9,",354,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert2007,Maria
1157,Holme Fen Nature Reserve,Peterborough,Peterborough,United Kingdom,52.566667,-0.25,NAC,NA,9.32,NAC,NAC,550,NA,NAC,NAC,NA,NA,NA,NA,223,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,,,
1158,Honghuaerji,NAC,Inner Mongol,China,48.26,120.04,NAC,NA,-2,NAC,NAC,459,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Temperate mountain system,NA,extratropical,,Liu 2014: #736,Maria
1159,Horner Woods Game Refuge,NAC,West Virginia,United States of America,38.970904,-80.477063,NAC,NA,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NA,NA,NA,NA,Nearctic,Cfa,Temperate continental forest,NA,extratropical,,,Maria
1160,Howland,NAC,Maine,United States of America,45.2,-68.74,60,NA,6.35,NAC,NAC,1014,NA,loam,NAC,NA,NA,NA,"www Ameriflux,",249,Nearctic,Dfb,Temperate continental forest,NA,extratropical,*,Luyssaert2007,Maria
1161,Huangshan,Wannan,Anhui,China,30.133333,118.15,750,NA,15.5,-10.5,NAC,1540,NA,NAC,NAC,yellow soil; parent material is granite,NA,NA,NA,428,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1162,Hubbard brook,NAC,New Hampshire,United States of America,44,-71.5,600,NA,6,NAC,NAC,1325,NA,loam,NAC,NA,NA,NA,"DeAngelis et al 1981 IBP_95,",196,Nearctic,Dfb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1163,Hubbard brook 2,NAC,New Hampshire,United States of America,43.93,-71.75,600,NA,6,NAC,NAC,1325,NA,loam,NAC,NA,NA,NA,"Fahey et al 2005,",195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1164,Hubbard brook 3,NAC,New Hampshire,United States of America,43.95,-71.75,600,NA,6,NAC,NAC,1325,NA,loam,NAC,NA,NA,NA,"Fahey and Hughes 1994,",195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1165,Hubbard Brook W2,West Thornton,New Hampshire,United States of America,43.933333,-71.75,650,NA,7.97,-9,19,1350,NA,NAC,NAC,NA,NA,NA,NA,195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,,,
1166,Hubbard Brook W5- no soil disturbance,West Thornton,New Hampshire,United States of America,43.933333,-71.75,617,NA,7.97,-9,19,1350,NA,sandy loam,Spodosol,"Soils in the experimental watersheds of the HBEF are generally Spodosols (Soil Survey Staff 1975) of sandy loam texture with pH <4.5. They are characterized by  a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter  have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,NA,195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,,,
1167,Hubbard Brook W5- scarified soil disturbance,West Thornton,New Hampshire,United States of America,43.933333,-71.75,617,NA,7.97,-9,19,1350,NA,sandy loam,Spodosol,"Soils in the experimental watersheds of the HBEF are generally Spodosols (Soil Survey Staff 1975) of sandy loam texture with pH <4.5. They are characterized by  a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter  have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,NA,195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,,,
1168,Hubbard Brook W5- severe soil disturbance,West Thornton,New Hampshire,United States of America,43.933333,-71.75,617,NA,7.97,-9,19,1350,NA,sandy loam,Spodosol,"pH <4.5. They are characterized by  a thick, highly organic forest floor and a spodic horizon in which amorphous sesquioxides and organic matter  have accumulated. Cobbles and boulders abound in the profile. Iron and organic matter are mobilized in the forest floor and the E horizon by soil water, and subsequently are deposited in the spodic horizon",NA,NA,NA,195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,,,
1169,Hubbard Brook X,West Thornton,New Hampshire,United States of America,43.933333,-71.75,NAC,NA,7.966,-9,19,1350,NA,NAC,NAC,NA,NA,NA,NA,195,Nearctic,Dfb,Temperate mountain system,NA,extratropical,*****,,
1170,Huhus,NAC,North Karelia,Finland,62.97,30.82,145,NA,3,NAC,NAC,700,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Yu2014,Maria
1171,Huitong,Huitong,Hunan,China,26.83,109.75,330,NA,16.8,NAC,NAC,1214.9,NA,NAC,NAC,NA,NA,NA,NA,286,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1172,Huitong 2,NAC,Hunan,China,26.8,109.5,NAC,NA,16.5,NAC,NAC,1300,NA,NAC,NAC,NA,NA,NA,prim ref: CERN,NA,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,,Liu 2014: #738,Maria
1173,Huitong Experimental Forest,Huitong,Hunan (Guizhou?),China,26.67,109.26,350,NA,16.6,NAC,NAC,1265,NA,"clay, sandy",NAC,"lateritic, sandy black soil",NA,NA,NA,287,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1174,Huma,NAC,Heilongjiang,China,51.7,126.6,NAC,NA,-3.3,NAC,NAC,471,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,,Liu 2014: #327,Maria
1175,Hungary,NAC,Borsod-Abauj-Zemplen,Hungary,47.9,20.47,NI,NA,9.9,NAC,NAC,557,NA,clay loam,NAC,NA,NA,NA,"Esser et al 1997 obs_2373,",356,Palearctic,Cfb,Temperate continental forest,NA,extratropical,*,Luyssaert2007,Maria
1176,Hyytiala Scots Pine Chronosequence,NAC,Pirkanmaa,Finland,61.85,24.283,175,NA,3.4,NAC,NAC,NAC,masl and mat are averages of individual sites,NAC,NAC,NA,NA,NA,Magnani et al 2007,242,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Baldocchi/ori,Maria
1177,Hyytiala Scots Pine Chronosequence 12,NAC,Pirkanmaa,Finland,61.85,24.283,180,NA,3.3,NAC,NAC,713,NA,loam,NAC,NA,NA,NA,"Kolari et al 2004,Kolari et al 2007,",242,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,,Maria
1178,Hyytiala Scots Pine Chronosequence 4,NAC,Pirkanmaa,Finland,61.252778,24.202778,170,NA,3,NAC,NAC,700,NA,sandy and stony,Podzol,"Esker formation next to 75-y.o. site. Sandy and stony soil. Soil scarification after clear-felling, only 1/3 of the area undisturbed soil, the rest was either bare mineral soil or piled-up humus",NA,Confined by Scots pine and mixed Scots pine-Norway spruce forests of 20-75 years. ,"Kowalski et al 2004,Kolari et al 2004,",241,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Luyssaert2007,Maria
1179,Hyytiala Scots Pine Chronosequence 40,Korkeakoski,Pirkanmaa,Finland,61.85,24.283,170,NA,4.3,NAC,NAC,532.67,NA,loam,Haplic Podzol,The parent material is silty glacial till and the soil is haplic podisol/podzol. soil class from Granier2007,NA,NA,"CD Carbodata,Kowalski et al 2004, Granier et al 2007",242,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,ori/Luyssaert/Granier,Maria
1180,Hyytiala Scots Pine Chronosequence 75,NAC,Pirkanmaa,Finland,61.85,24.283,180,NA,3,NAC,NAC,713,NA,loam,NAC,Esker formation.,NA,NA,"Kolari et al 2004,Kolari et al 2007,",242,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,,Maria
1181,Illinois,NAC,Illinois,United States of America,37.52,-89.32,NAC,NA,14.4,NAC,NAC,1270,NA,NAC,NAC,NA,NA,NA,NA,NA,Nearctic,Cfa,Temperate continental forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #136,Maria
1182,Ilomantsi 1,NAC,North Karelia,Finland,62.85,30.97,145,NA,2,NAC,NAC,662,NA,loam,NAC,NA,NA,NA,"Gower et al 2001,",244,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1183,Ilomantsi 2,NAC,North Karelia,Finland,62.85,30.97,145,NA,2,NAC,NAC,662,NA,loam,NAC,NA,NA,NA,"Gower et al 2001,",244,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1184,Ilomantsi 3,NAC,North Karelia,Finland,62.85,30.97,145,NA,2,NAC,NAC,662,NA,loam,NAC,NA,NA,NA,"Gower et al 2001,",244,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1185,Ilomantsi 4,NAC,North Karelia,Finland,62.85,30.97,145,NA,2,NAC,NAC,662,NA,loam,NAC,NA,NA,NA,"Gower et al 2001,",244,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1186,Ilomantsi Mekrijarvi,NAC,North Karelia,Finland,62.78,30.97,145,NA,2,NAC,NAC,692.2,NA,loam,NAC,NA,NA,NA,"Wang et al 2004,",244,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1187,Indiana,NAC,Indiana,United States of America,39.83,-86.18,NAC,NA,11,NAC,NAC,1028,NA,NAC,NAC,NA,NA,NA,NA,NA,Nearctic,Dfa,Temperate continental forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #137,Maria
1188,Intensive Management Practices Assessment Center loblolly pine plantation (control),Gainesville,Florida,United States of America,29.5,-82.3,NAC,NA,21,NAC,NAC,1350,NA,sand,Spodosol,"Sandy, siliceous, hyperthermic Ultic Alaquods. In a typical profile, the spodic horizon occurs at 20-50 cm and an argillic hrizon at 90-120 cm. The soil nutrient reserves are inherently low, as the A horizon is comprised predominantly of quartz sand that has low organic matter content and cation exchange capcity (<5 cmolckg-1).",NA,NA,NA,187,Nearctic,Cfa,Subtropical humid forest,NA,extratropical,,,
1189,Intensive Management Practices Assessment Center slash pine plantation (control),Gainesville,Florida,United States of America,29.5,-82.3,NAC,NA,21,NAC,NAC,1350,NA,sand,Spodosol,"Sandy, siliceous, hyperthermic Ultic Alaquods. In a typical profile, the spodic horizon occurs at 20-50 cm and an argillic hrizon at 90-120 cm. The soil nutrient reserves are inherently low, as the A horizon is comprised predominantly of quartz sand that has low organic matter content and cation exchange capcity (<5 cmolckg-1).",NA,NA,NA,187,Nearctic,Cfa,Subtropical humid forest,NA,extratropical,,,
1190,Ione - Tonzi Ranch,NAC,California,United States of America,38.43,-120.96,177,NA,16.3,NAC,NAC,559,NA,silt loam,Inceptisol,"Auburn, very rocky silt loam (Lithic haploexerepts)",NA,NA,"Tang & Baldocchi 2005, Baldocchi 2010",312,Nearctic,Csa,Subtropical mountain system,NA,extratropical,*,Luyssaert2007,Maria
1191,Irkutsk 1,NAC,Irkutsk,Russia,53,103,NI,NA,1.3,NAC,NAC,471,NA,silt loam,NAC,NA,NA,NA,"Krankina 1999,",357,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1192,Irkutsk 2,NAC,Irkutsk,Russia,53,103,NI,NA,1.3,NAC,NAC,471,NA,silt loam,NAC,NA,NA,NA,"Krankina 1999,",357,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1193,Irkutsk 3,NAC,Irkutsk,Russia,53,103,NI,NA,1.3,NAC,NAC,471,NA,silt loam,NAC,NA,NA,NA,"Krankina 1999,",357,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1194,Ispina Krakow,NAC,Lesser Poland,Poland,50.1,20.37,180,NA,7.8,NAC,NAC,729,NA,sandy loam,NAC,NA,NA,NA,"DeAngelis et al 1981 IBP_48,",358,Palearctic,Cfb,Temperate continental forest,NA,extratropical,*,Luyssaert2007,Maria
1195,Ivan Frankivski 1,NAC,Transcarpathia,Ukraine,48.371,23.67,NAC,NA,7,NAC,NAC,800,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfb,Temperate mountain system,NA,extratropical,,Liu 2014: #94,Maria
1196,Ivan Frankivski 2,NAC,Transcarpathia,Ukraine,48.438,23.39,NAC,NA,7,NAC,NAC,800,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfb,Temperate continental forest,NA,extratropical,,Liu 2014: #96,Maria
1197,Jadraas,NAC,Gavleborg,Sweden,60.82,16.5,NAC,NA,3,NAC,NAC,731,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #139,Maria
1198,Jadraas C,NAC,Gavleborg,Sweden,60.82,16.5,185,NA,5.3,NAC,NAC,663.5,NA,loam,NAC,NA,NA,NA,"Linder & Agren 1998,",359,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1199,Jadraas Class I,NAC,Gavleborg,Sweden,60.82,16.5,185,NA,3,NAC,NAC,731,NA,loam,NAC,NA,NA,Luyssaert name is C2,"Gower et al 2001,",359,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1200,Jadraas I + F,NAC,Gavleborg,Sweden,60.82,16.5,185,NA,5.3,NAC,NAC,663.5,NA,loam,NAC,NA,NA,NA,"Linder & Agren 1998,",359,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1201,Jarvselja,NAC,Tartu,Estonia,58.25,27.267,NAC,NA,5.4,NAC,NAC,675,NA,loam,Umbric Gleysol,Umbric Gleysol,NA,NA,NA,233,Palearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1202,Jezeri,NAC,Ustecky Kraj,Czech Republic,50.55,13.46,750,NA,5.9,NAC,NAC,935,NA,clay loam,NAC,NA,NA,NA,"Schulze et al 2000,",360,Palearctic,Cfb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1203,Jiagedaqi,Elunchun,Inner Mongol,China,50.4,124,NAC,NA,-2.4,NAC,NAC,410,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,,Liu 2014: #577,Maria
1204,Jiagedaqi Larix,Elunchun,Inner Mongol,China,50.4,124,NAC,NA,-3.1,NAC,NAC,434,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,,Liu 2014: #493,Maria
1205,Jiande 2,NAC,Zhejiang,China,29.4,119.52,NAC,NA,16.9,NAC,NAC,1502,NA,NAC,NAC,NA,NA,NA,NA,429,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,*****,,Maria
1206,Jiande 3,NAC,Zhejiang,China,29.4,119.52,NAC,NA,16.9,NAC,NAC,1502,NA,NAC,NAC,NA,NA,NA,NA,429,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,*****,,Maria
1207,Jiande 4,NAC,Zhejiang,China,29.4,119.52,NAC,NA,16.9,NAC,NAC,1502,NA,NAC,NAC,NA,NA,NA,NA,429,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,*****,,Maria
1208,Jiande Forest Farm Shuangjiang Branch,Jiande,Zhejiang,China,29.4,119.516667,70,NA,16.9,-9.5,NAC,1502,NA,NAC,NAC,red soil and part mountainous yellow soil,NA,NA,NA,429,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1209,Jiangda 1,Changdu,Tibet,China,31.5,98.2,NAC,NA,1.5,NAC,NAC,593,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Subtropical mountain system,NA,extratropical,,Liu 2014: #432,Maria
1210,Jiangda 2,Changdu,Tibet,China,31.4,94.3,NAC,NA,2.7,NAC,NAC,486,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Temperate mountain system,NA,extratropical,,Liu 2014: #433,Maria
1211,"Jilong Cupressus, Sabina",Rikaze,Tibet,China,28.9,85.2,NAC,NA,7,NAC,NAC,370,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Subtropical mountain system,NA,extratropical,,Liu 2014: #543,Maria
1212,"Jilong Picea, Abies 1",Rikaze,Tibet,China,28.9,85.2,NAC,NA,10.4,NAC,NAC,370,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Subtropical mountain system,NA,extratropical,,Liu 2014: #444,Maria
1213,"Jilong Picea, Abies 2",Rikaze,Tibet,China,28.9,85.2,NAC,NA,7.2,NAC,NAC,370,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Subtropical mountain system,NA,extratropical,,Liu 2014: #445,Maria
1214,"Jilong Picea, Abies 3",Rikaze,Tibet/Bagmati?,China,27.9,85.9,NAC,NA,8.3,NAC,NAC,448,NA,NAC,NAC,NA,NA,NA,NA,NA,IndoMalay,Cwb,Tropical mountain system,NA,extratropical,,Liu 2014: #446,Maria
1215,Jimusa'er,NAC,Xinjiang,China,44,89.1,NAC,NA,-1.1,NAC,NAC,799,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,BWk,Temperate desert,NA,extratropical,,Liu 2014: #454,Maria
1216,Jingqu,Jiulong,Sichuan,China,29,101.5,NAC,NA,4.8,NAC,NAC,772,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #504,Maria
1217,Jiulong,NAC,Sichuan,China,29,101.5,NAC,NA,5.5,NAC,NAC,776,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #357,Maria
1218,Jiuzhai,Nanping,Sichuan,China,33.01,104.03,NAC,NA,4.1,NAC,NAC,872,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #381,Maria
1219,Johnson et al 2000_13,Voronezh,Lipetsk,Russia,52,39,NAC,NA,4.9249,NAC,NAC,716,NA,sandy loam,NAC,NA,NA,NA,NA,222,Palearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1220,Johnson et al 2000_15,NAC,Minnesota,United States of America,48,-92,NAC,NA,2.75,NAC,NAC,804,NA,NAC,Inceptisol,"Fine, loamy, mixed, frigid Typic Dystrochrept",NA,NA,NA,218,Nearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1221,Johnson et al 2000_16,Voronezh,Lipetsk,Russia,52,39,NAC,NA,4.9249,NAC,NAC,716,NA,sandy loam,NAC,NA,NA,NA,NA,222,Palearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1222,Johnson et al 2000_2,NAC,Michigan,United States of America,45.5,-85,NAC,NA,5.6583,NAC,NAC,959,NA,sand,Podzol,"infertile, freely-drained, weakly podzolized Rubicon sands",NA,NA,NA,201,Nearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1223,Johnson et al 2000_3,NAC,Michigan,United States of America,48,-92,NAC,NA,2.75,NAC,NAC,804,NA,NAC,Inceptisol,"coarse, loamy, mixed, frigid Typic Dystrochrept",NA,NA,NA,218,Nearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1224,Johnson et al 2000_7,NAC,Hovedstaden,Denmark,56,12,NAC,NA,7.8416,NAC,NAC,727,NA,NAC,Inceptisol,Inceptisol. Red alluvial soil,NA,NA,NA,227,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,,,
1225,Johnson et al 2000_9,NAC,New Brunswick,Canada,47.4,-65.57,NAC,"Original coordinates (48, -66) fell in ocean, obtained approximate coords based on site description from ref",2.9166,NAC,NAC,998,NA,sandy loam,Spodosol,"Well drained, medium to fine texture. ",NA,NA,NA,219,Nearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1226,Johnson et al 2000_needleleaf on sandy soil_1,NAC,Minnesota,United States of America,48,-92,NAC,NA,2.75,NAC,NAC,804,NA,NAC,Inceptisol,Loamy skeletal over sandy mixed frigid Dystrochrept,NA,NA,NA,218,Nearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1227,Johnson et al 2000_needleleaf on sandy soil_11,NAC,Gavleborg,Sweden,61,17,NAC,NA,4.708333333,NAC,NAC,620,NA,sand,Spodosol,"Spodosol. Sandy, iron podzols.",NA,NA,NA,240,Palearctic,Dfb,Boreal coniferous forest,NA,extratropical,,,
1228,Juniper,NAC,Oregon,United States of America,44.29,-121.33,930,NA,9.1,NAC,NAC,220,NA,loam,NAC,NA,NA,NA,"Williams et al 1997,Runyon et al 1994, Law BE, pers. Comm.",273,Nearctic,Csb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
1229,Kahoku,NAC,Kumamoto,Japan,33.13,130.72,165,NA,15.23,NAC,NAC,2086.67,NA,NAC,NAC,NA,NA,NA,NA,290,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1230,Kambja,NAC,Polva,Estonia,58.05,27.017,NAC,NA,5.4,NAC,NAC,675,NA,sandy loam,Albeluvisol,Albeluvisol,NA,NA,NA,232,Palearctic,Dfb,Temperate continental forest,NA,extratropical,,,
1231,Kangasvaara,NAC,Kainuu,Finland,63.85,28.966667,220,NA,1.2,NAC,NAC,709,NA,sandy,Haplic Podzols,NA,NA,NA, Finer etal. 1997,NA,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Finer in Keith (in Liu 2014): #140,Maria
1232,Kannenbruch Alder/Ash,NAC,Schleswig-Holstein,Germany,53.78,10.6,NI,NA,8.4,NAC,NAC,714,NA,clay loam,NAC,NA,NA,NA,"Kutsch et al 2005,",317,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert2007,Maria
1233,Kannenbruch Beech,NAC,Schleswig-Holstein,Germany,53.78,10.6,NI,NA,8.4,NAC,NAC,714,NA,clay loam,NAC,NA,NA,NA,"Kutsch et al 2005,",317,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert2007,Maria
1234,Kannenbruch Oak,NAC,Schleswig-Holstein,Germany,53.78,10.6,NI,NA,8.4,NAC,NAC,714,NA,clay loam,NAC,NA,NA,NA,"Kutsch et al 2005,",317,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,*,Luyssaert2007,Maria
1235,Kawagoe,Kawagoe,Saitama,Japan,35.87,139.48,30,NA,15,NAC,NAC,1300,NA,loam,andosol,NA,NA,NA,NA,294,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1236,Kennedy,NAC,Florida,United States of America,28.6,-80.7,NI,NA,NAC,NAC,NAC,1340,NA,silt loam,NAC,NA,NA,NA,"Powell et al 2006,",362,Nearctic,Cfa,Subtropical humid forest,NA,extratropical,*,Luyssaert2007,Maria
1237,Kentucky,NAC,Kentucky,United States of America,37.72,-83.8,NAC,NA,12.7,NAC,NAC,1230,NA,NAC,NAC,NA,NA,NA,NA,NA,Nearctic,Cfa,Temperate continental forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #141,Maria
1238,Kettle River C,NAC,Washington,United States of America,48.85,-118.67,912,NA,5.7,NAC,NAC,920,NA,sandy loam,NAC,NA,NA,NA,"McDowell et al 2001,",363,Nearctic,Dfb,Temperate mountain system,NA,extratropical,*,Luyssaert2007,Maria
