measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,UTBE,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from
2602,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,18.8,4,SE,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2603,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,2.5,4,SE,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2604,Guaria Annex at La Selva,Plantation 1 Four sps. Mixture,3,2TB,NA,2TB,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,32.3,4,SE,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2605,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,32.5,4,SE,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2606,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,29.1,4,SE,3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2607,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,25.7,4,SE,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2608,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,10.3,4,SE,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2609,Guaria Annex at La Selva,Plantation 2 Four sps. Mixture,3,2TB,NA,2TB,plantation,not utbe,Biomass_ag,379,1/1/1994,8,NA,9,NA,9,39.1,4,SE,4.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2610,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,2.68,4,SE,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2611,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,1.73,4,SE,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2612,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,2.35,4,SE,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2613,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,0.99,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2614,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,0.18,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2615,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,0.14,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2616,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,0.23,4,SE,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2617,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,0.75,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2618,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,0.58,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2619,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,1.01,4,SE,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2620,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,0.87,4,SE,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2621,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,0.35,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2622,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.4,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2623,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,1.01,4,SE,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2624,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.37,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2625,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.68,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2626,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.21,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2627,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.4,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2628,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.18,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2629,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.09,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2630,Guaria Annex at La Selva,Plantation 1 J. copaia,3,2TEB,Jacaranda copaia,JACAR,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.25,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2631,Guaria Annex at La Selva,Plantation 1 V. guatemalensis,3,2TDB,Vochysia guatemalensis,nocode,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.24,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2632,Guaria Annex at La Selva,Plantation 1 S. microstachyum,3,2TB,Stryphnodendron microstachyum,STRYP,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.49,4,SE,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2633,Guaria Annex at La Selva,Plantation 1 C. brasiliense,3,2TEB,Callophylum brasiliense,nocode,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.12,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2634,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,4.09,4,SE,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2635,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,1.57,4,SE,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2636,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,1.65,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2637,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,leafN,NAC,1/1/1994,8,NA,9,NA,9,2.48,4,SE,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2638,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,4.09,4,SE,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2639,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,1.57,4,SE,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2640,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,1.65,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2641,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,leafP,NAC,1/1/1994,8,NA,9,NA,9,2.48,4,SE,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2642,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,1.34,4,SE,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2643,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,0.63,4,SE,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2644,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,0.72,4,SE,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2645,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,leafK,NAC,1/1/1994,8,NA,9,NA,9,1.09,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2646,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.39,4,SE,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2647,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.86,4,SE,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2648,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.74,4,SE,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2649,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,leafCa,NAC,1/1/1994,8,NA,9,NA,9,0.46,4,SE,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2650,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.29,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2651,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.23,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2652,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.27,4,SE,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2653,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,leafMg,NAC,1/1/1994,8,NA,9,NA,9,0.14,4,SE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2654,Guaria Annex at La Selva,Plantation 2 A. guachapele,3,2TDB,Albizia guachapele,ALBIZ,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.64,4,SE,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2655,Guaria Annex at La Selva,Plantation 2 V. koschnyi,3,2TB,Virola koschnyi,VIROL,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.23,4,SE,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2656,Guaria Annex at La Selva,Plantation 2 T. amazonia,3,2TEB,Terminalia amazonia,TERMI,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.24,4,SE,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2657,Guaria Annex at La Selva,Plantation 2 D. panamensis,3,2TDB,Dipteryx panamensis,DIPTE,plantation,not utbe,stemN,NAC,1/1/1994,8,NA,9,NA,9,0.27,4,SE,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0378-1127(99)00262-5,Montagnini,2000,Accumulation in above-ground biomass and soil storage of mineral nutrients in pure and mixed plantations in a humid tropical lowland,
2658,Tiogo T13,Tree and bush savanna recovery after clear-cut,13,2TDB,NA,2TDB,natgrazed,not utbe,Biomass_ags,NAC,1/1/1995,8,NA,9,NA,9,12.9,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.foreco.2003.07.030,Nygard,2004,Wood-fuel yields in short-rotation coppice growth in the north Sudan savanna in Burkina Faso,
2659,Gonse G10,Tree and bush savanna recovery after clear-cut,10,NAC,NA,NAC,natgrazed,not utbe,Biomass_ags,NAC,1/1/1992,8,NA,9,NA,9,17.5,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.foreco.2003.07.030,Nygard,2004,Wood-fuel yields in short-rotation coppice growth in the north Sudan savanna in Burkina Faso,
2660,Gonse G5,Tree and bush savanna recovery after clear-cut,5,NAC,NA,NAC,natgrazed,not utbe,Biomass_ags,NAC,1/1/1987,8,NA,9,NA,9,7.3,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.foreco.2003.07.030,Nygard,2004,Wood-fuel yields in short-rotation coppice growth in the north Sudan savanna in Burkina Faso,
2661,Sa S14,Tree and bush savanna recovery after clear-cut,14,2TDB,NA,2TDB,natgrazed,not utbe,Biomass_ags,NAC,1/1/1996,8,NA,9,NA,9,22.4,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.foreco.2003.07.030,Nygard,2004,Wood-fuel yields in short-rotation coppice growth in the north Sudan savanna in Burkina Faso,
