"","site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","coordinates.precision","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","continent","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","optional","WC_MAT","WC_MAP","WC_warmest","WC_coldest","climate.data.suspect"
"2393",2432,"H.J. Andrews-DIRT","NAC","NAC","H.J. Andrews Experimental Forest","Blue River","Oregon","USA",44.25,-122.17,"NAC","531",NA,8.7,NA,NA,2370,NA,"NAC","NAC","NAC","NAC","Loam (Typic Hapludands)","Loam (Typic Hapludands), Bulk density =  0.82 g cm-3.","Soil Drainage:  Dry",NA,39,"North America","Nearctic","Csb","Temperate mountain system",NA,"Sulzman_2005_coal","Sulzman_2005_coal",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",17,"1","NAC","17",NA,TRUE,7.82083320617676,1718,16.2000007629395,1,NA
"2394",2433,"Chaux-P1","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2395",2434,"Chaux-P2","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2396",2435,"Chaux-P3","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2397",2436,"Chaux-P4","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2398",2437,"Chaux-P5","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2399",2438,"Chaux-P6","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2400",2439,"Chaux-P7","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2401",2440,"Chaux-P8","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2402",2441,"Chaux-P9","NAC","NAC",NA,"NAC","NAC","France",47.12,5.7,"NAC","250",NA,10.3,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Pseudogleyic luvisol","Pseudogleyic luvisol","Soil Drainage:  Dry",NA,910,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Vincent_2006_sasv","Vincent_2006_sasv",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,10.5833330154419,1058,19.2000007629395,2.20000004768372,NA
"2403",2442,"Coast Range-initiation","NAC","NAC",NA,"NAC","Oregon","USA",45.1,-123.9,"NAC","NAC",NA,5.5,NA,NA,2800,NA,"NAC","NAC","NAC","NAC","Well drained silt loam","Well drained silt loam","Soil Drainage:  Dry",NA,136,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",87,"1","NAC","82",NA,TRUE,9.45416641235352,2760,14.6999998092651,5,NA
"2404",2443,"Coast Range-young","NAC","NAC",NA,"NAC","Oregon","USA",45.1,-123.9,"NAC","NAC",NA,5.5,NA,NA,2800,NA,"NAC","NAC","NAC","NAC","Well drained silt loam","Well drained silt loam","Soil Drainage:  Dry",NA,136,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",87,"1","NAC","82",NA,TRUE,9.45416641235352,2760,14.6999998092651,5,NA
"2405",2444,"Coast Range-mature","NAC","NAC",NA,"NAC","Oregon","USA",45.1,-123.9,"NAC","NAC",NA,5.5,NA,NA,2800,NA,"NAC","NAC","NAC","NAC","Well drained silt loam","Well drained silt loam","Soil Drainage:  Dry",NA,136,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",87,"1","NAC","82",NA,TRUE,9.45416641235352,2760,14.6999998092651,5,NA
"2406",2445,"Coast Range-old","NAC","NAC",NA,"NAC","Oregon","USA",45.1,-123.9,"NAC","NAC",NA,5.5,NA,NA,2800,NA,"NAC","NAC","NAC","NAC","Well drained silt loam","Well drained silt loam","Soil Drainage:  Dry",NA,136,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",87,"1","NAC","82",NA,TRUE,9.45416641235352,2760,14.6999998092651,5,NA
"2407",2446,"West Cascades-initiation","NAC","NAC",NA,"NAC","Oregon","USA",44.2,-122.2,"NAC","NAC",NA,11.1,NA,NA,2100,NA,"NAC","NAC","NAC","NAC","Well drained stony clay loam","Well drained stony clay loam","Soil Drainage:  Dry",NA,39,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",17,"1","NAC","17",NA,TRUE,8.82916641235352,1670,17.3999996185303,1.60000002384186,NA
"2408",2447,"West Cascades-young","NAC","NAC",NA,"NAC","Oregon","USA",44.2,-122.2,"NAC","NAC",NA,11.1,NA,NA,2100,NA,"NAC","NAC","NAC","NAC","Well drained stony clay loam","Well drained stony clay loam","Soil Drainage:  Dry",NA,39,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",17,"1","NAC","17",NA,TRUE,8.82916641235352,1670,17.3999996185303,1.60000002384186,NA
"2409",2448,"West Cascades-mature","NAC","NAC","NAC","NAC","Oregon","USA",44.2,-122.2,"NAC","NAC",NA,11.1,NA,NA,2100,NA,"NAC","NAC","NAC","NAC","Well drained stony clay loam","Well drained stony clay loam","Soil Drainage:  Dry",NA,39,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",17,"1","NAC","17",NA,TRUE,8.82916641235352,1670,17.3999996185303,1.60000002384186,NA
"2410",2449,"West Cascades-old","NAC","NAC","NAC","NAC","Oregon","USA",44.2,-122.2,"NAC","NAC",NA,11.1,NA,NA,2100,NA,"NAC","NAC","NAC","NAC","Well drained stony clay loam","Well drained stony clay loam","Soil Drainage:  Dry",NA,39,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",17,"1","NAC","17",NA,TRUE,8.82916641235352,1670,17.3999996185303,1.60000002384186,NA
"2411",2450,"East Cascades-initiation","NAC","NAC",NA,"NAC","Oregon","USA",44.4,-121.7,"NAC","NAC",NA,8,NA,NA,520,NA,"NAC","NAC","NAC","NAC","Well drained sandy loam","Well drained sandy loam","Soil Drainage:  Dry",NA,358,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",316,"1","NAC","266",NA,TRUE,7.22499990463257,818,16.7000007629395,-1,NA
"2412",2451,"East Cascades-young","NAC","NAC",NA,"NAC","Oregon","USA",44.4,-121.7,"NAC","NAC",NA,8,NA,NA,520,NA,"NAC","NAC","NAC","NAC","Well drained sandy loam","Well drained sandy loam","Soil Drainage:  Dry",NA,358,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",316,"1","NAC","266",NA,TRUE,7.22499990463257,818,16.7000007629395,-1,NA
"2413",2452,"East Cascades-mature","NAC","NAC",NA,"NAC","Oregon","USA",44.4,-121.7,"NAC","NAC",NA,8,NA,NA,520,NA,"NAC","NAC","NAC","NAC","Well drained sandy loam","Well drained sandy loam","Soil Drainage:  Dry",NA,358,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",316,"1","NAC","266",NA,TRUE,7.22499990463257,818,16.7000007629395,-1,NA
"2414",2453,"East Cascades-old","NAC","NAC",NA,"NAC","Oregon","USA",44.4,-121.7,"NAC","NAC",NA,8,NA,NA,520,NA,"NAC","NAC","NAC","NAC","Well drained sandy loam","Well drained sandy loam","Soil Drainage:  Dry",NA,358,"North America","Nearctic","Csb","Temperate mountain system",NA,"Campbell_2004_scos","Campbell_2004_scos",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",316,"1","NAC","266",NA,TRUE,7.22499990463257,818,16.7000007629395,-1,NA
"2415",2454,"NOPEX","NAC","NAC",NA,"NAC","NAC","Sweden",60.08,17.48,"NAC","45",NA,5.5,NA,NA,527,NA,"NAC","NAC","NAC","NAC","Sandy glacial till","Sandy glacial till","Soil Drainage:  Dry",NA,547,"Europe","Palearctic","Dfb","Temperate continental forest",NA,"Moren_2000_ceat","Moren_2000_ceat",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5.49166679382324,595,16.2000007629395,-3.5,NA
"2416",2455,"Solling","NAC","NAC",NA,"NAC","NAC","Germany",51.77,9.57,"NAC","508",NA,7.2,NA,NA,1038,NA,"NAC","14","58","28","Acidifed spodic-dystric Cambisol","Acidifed spodic-dystric Cambisol, Bulk density =  1.2 g cm-3.","Soil Drainage:  Dry",NA,680,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Borken_1999_accs; Borken_2002_aoci; Borken_2002_satv","Borken_2002_aoci",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",395,"1;2;3;4","NAC","340",NA,TRUE,7.01249980926514,1090,15.1999998092651,-0.600000023841858,NA
"2417",2456,"UnterluSs","NAC","NAC",NA,"NAC","NAC","Germany",52.83,10.28,"NAC","105",NA,8.4,NA,NA,837,NA,"NAC","74","23","3","Acidifed dystric Cambisol","Acidifed dystric Cambisol, Bulk density =  1.6 g cm-3.","Soil Drainage:  Dry",NA,911,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Borken_2002_aoci; Borken_2002_satv","Borken_2002_aoci",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,8.35000038146973,807,17,0.300000011920929,NA
"2418",2457,"Coble-south","NAC","NAC",NA,"NAC","Montana","USA",46.58,-112.03,"NAC","1394",NA,6.7,NA,NA,295,NA,"NAC","NAC","NAC","NAC","NAC",NA,"Soil Drainage:  Dry",NA,912,"North America","Nearctic","BSk","Temperate mountain system",NA,"Coble_2001_aabp","Coble_2001_aabp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,6.51250028610229,295,19,-6.09999990463257,NA
"2419",2458,"Coble-north","NAC","NAC",NA,"NAC","Montana","USA",46.58,-112.03,"NAC","1394",NA,6.7,NA,NA,295,NA,"NAC","NAC","NAC","NAC","NAC",NA,"Soil Drainage:  Dry",NA,912,"North America","Nearctic","BSk","Temperate mountain system",NA,"Coble_2001_aabp","Coble_2001_aabp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,6.51250028610229,295,19,-6.09999990463257,NA
"2420",2459,"Ash forest","NAC","NAC",NA,"NAC","Hawaii","USA",19.75,-155.25,"NAC","760",NA,19,NA,NA,600,NA,"NAC","NAC","NAC","NAC","Acrudoxic hydroband","Acrudoxic hydroband","Soil Drainage:  Dry",NA,243,"Oceania","Oceania","Cfb","Tropical mountain system",NA,"Raich_1998_apas","Raich_1998_apas",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",181,"1","NAC","170",NA,TRUE,16.1708335876465,1974,17.7000007629395,14.8999996185303,"MAP"
"2421",2460,"Edge forest","NAC","NAC",NA,"NAC","Hawaii","USA",19.75,-155.25,"NAC","1660",NA,13,NA,NA,2600,NA,"NAC","NAC","NAC","NAC","Lithic tropofilists","Lithic tropofilists","Soil Drainage:  Dry",NA,243,"Oceania","Oceania","Cfb","Tropical mountain system",NA,"Raich_1998_apas","Raich_1998_apas",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",181,"2","NAC","170",NA,TRUE,16.1708335876465,1974,17.7000007629395,14.8999996185303,NA
"2422",2461,"Interior forest","NAC","NAC",NA,"NAC","Hawaii","USA",19.75,-155.25,"NAC","1660",NA,13,NA,NA,2600,NA,"NAC","NAC","NAC","NAC","Lithic tropofilists","Lithic tropofilists","Soil Drainage:  Dry",NA,243,"Oceania","Oceania","Cfb","Tropical mountain system",NA,"Raich_1998_apas","Raich_1998_apas",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",181,"3","NAC","170",NA,TRUE,16.1708335876465,1974,17.7000007629395,14.8999996185303,NA
"2423",2462,"Changbai Mountain","NAC","NAC",NA,"NAC","NAC","China",42.4,128.1,"NAC","738",NA,3.5,NA,NA,732,NA,"NAC","NAC","NAC","NAC","Mollisol","Mollisol","Soil Drainage:  Dry",NA,153,"Asia","Palearctic","Dwb","Temperate continental forest",NA,"Jiabing_2006_ysae; Wang_2006_rrob; Wang_2007_sria; Wang_2007_srin","Jiabing_2006_ysae",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",98,"1","NAC","92",NA,TRUE,2.87916660308838,683,19.2999992370605,-16.2000007629395,NA
"2424",2463,"Fort Benning-clay","NAC","NAC",NA,"NAC","Georgia","USA",32.37,-84.97,"NAC","NAC",NA,14.7,NA,NA,1225,NA,"NAC","NAC","NAC","NAC","Entisols and ultisol sandy loams","Entisols and ultisol sandy loams","Soil Drainage:  Dry",NA,913,"North America","Nearctic","Cfa","Subtropical humid forest",NA,"Dilustro_2005_mast","Dilustro_2005_mast","Albaugh (1998, 2004) have more details on site",NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,18.0125007629395,1277,27.2000007629395,7.80000019073486,NA
"2425",2464,"Fort Benning-sand","NAC","NAC",NA,"NAC","Georgia","USA",32.37,-84.97,"NAC","NAC",NA,14.7,NA,NA,1225,NA,"NAC","NAC","NAC","NAC","Entisols and ultisol sandy loams","Entisols and ultisol sandy loams","Soil Drainage:  Dry",NA,913,"North America","Nearctic","Cfa","Subtropical humid forest",NA,"Dilustro_2005_mast","Dilustro_2005_mast",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,18.0125007629395,1277,27.2000007629395,7.80000019073486,NA
"2426",2465,"Lytle-uncut","NAC","NAC",NA,"NAC","Maine","USA",45.67,-69.17,"NAC","NAC",NA,4.6,NA,NA,1119,NA,"NAC","NAC","NAC","NAC","Aquic Haplorthods","Aquic Haplorthods","Soil Drainage:  Dry",NA,914,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Lytle_1998_csce","Lytle_1998_csce",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,3.70000004768372,1079,18,-12.1000003814697,NA
"2427",2466,"Lytle-clearcut","NAC","NAC",NA,"NAC","Maine","USA",45.67,-69.17,"NAC","NAC",NA,4.6,NA,NA,1119,NA,"NAC","NAC","NAC","NAC","Aquic Haplorthods","Aquic Haplorthods","Soil Drainage:  Dry",NA,914,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Lytle_1998_csce","Lytle_1998_csce",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,3.70000004768372,1079,18,-12.1000003814697,NA
"2428",2467,"Amida-cedar","NAC","NAC",NA,"NAC","NAC","Japan",34.42,132.5,"NAC","NAC",NA,13.3,NA,NA,1655,NA,"NAC","NAC","NAC","NAC","NAC",NA,"Soil Drainage:  Dry",NA,267,"Asia","Palearctic","Cfa","Subtropical humid forest",NA,"Nakane_1995_scci","Nakane_1995_scci",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",164,"1","NAC","154",NA,TRUE,15.2583332061768,1902,27.1000003814697,4.59999990463257,NA
"2429",2468,"Tyler","NAC","NAC",NA,"NAC","Texas","USA",30.6,-94.4,"NAC","30",NA,19.4,NA,NA,1360,NA,"NAC","NAC","NAC","NAC","Oxyaquic Paleudults","Oxyaquic Paleudults","Soil Drainage:  Dry",NA,915,"North America","Nearctic","Cfa","Subtropical humid forest",NA,"Carter_2002_scis","Carter_2002_scis",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,19.1749992370605,1367,27.8999996185303,9.30000019073486,NA
"2430",2469,"Harwood Forest","NAC","NAC",NA,"NAC","England","United Kingdom",55.17,-2.05,"NAC","300",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","Peaty gley","Peaty gley","Soil Drainage:  Dry",NA,306,"Europe","Palearctic","Cfb","Temperate oceanic forest",NA,"Ball_2007_eosa; Zerva_2005_scdi","Zerva_2005_scdi",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",180,"1","NAC","169",NA,TRUE,7.5,1032,13.8999996185303,2.40000009536743,NA
"2431",2470,"Simmons-1","NAC","NAC",NA,"NAC","Maine","USA",48.81,-69.1,"NAC","439",NA,2,NA,NA,900,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,916,"North America","Nearctic","Dfb","Boreal coniferous forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,2.24166679382324,1073,17.3999996185303,-14.8000001907349,NA
"2432",2471,"Simmons-2","NAC","NAC",NA,"NAC","Maine","USA",46.81,-68.83,"NAC","317",NA,2.6,NA,NA,925,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,917,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,2.78333330154419,1017,17.7000007629395,-14.1999998092651,NA
"2433",2472,"Simmons-3","NAC","NAC",NA,"NAC","Maine","USA",46.8,-68.71,"NAC","317",NA,2.6,NA,NA,925,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,917,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,2.90000009536743,1002,17.7000007629395,-14.1000003814697,NA
"2434",2473,"Simmons-4","NAC","NAC",NA,"NAC","Maine","USA",46.78,-68.44,"NAC","244",NA,3.1,NA,NA,950,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,917,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,3.27500009536743,966,18.1000003814697,-13.8999996185303,NA
"2435",2474,"Simmons-5","NAC","NAC",NA,"NAC","Maine","USA",45.69,-68.36,"NAC","150",NA,4,NA,NA,1050,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,918,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5,1075,19.2999992370605,-10.6999998092651,NA
"2436",2475,"Simmons-6","NAC","NAC",NA,"NAC","Maine","USA",45.51,-68.44,"NAC","90",NA,4.6,NA,NA,985,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,918,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5.41666650772095,1072,19.7000007629395,-10.1000003814697,NA
"2437",2476,"Simmons-7; Howland","NAC","NAC",NA,"NAC","Maine","USA",45.21,-68.73,"NAC","70",NA,4.6,NA,NA,985,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,317,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5.78749990463257,1065,19.7000007629395,-9.30000019073486,NA
"2438",2477,"Simmons-8","NAC","NAC",NA,"NAC","Maine","USA",45.03,-68.77,"NAC","50",NA,5.1,NA,NA,920,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.39 g cm-3.","Soil Drainage:  Dry",NA,317,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,6.09999990463257,1046,19.7999992370605,-8.80000019073486,NA
"2439",2478,"Simmons-9","NAC","NAC",NA,"NAC","Maine","USA",44.34,-70.6,"NAC","240",NA,6,NA,NA,970,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.43 g cm-3.","Soil Drainage:  Dry",NA,919,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5.73750019073486,1155,19.2000007629395,-9,NA
"2440",2479,"Simmons-10","NAC","NAC",NA,"NAC","Maine","USA",44.44,-70.36,"NAC","270",NA,6.1,NA,NA,1010,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.43 g cm-3.","Soil Drainage:  Dry",NA,919,"North America","Nearctic","Dfb","Temperate mountain system",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,5.92916679382324,1156,19.3999996185303,-8.80000019073486,NA
"2441",2480,"Simmons-11","NAC","NAC",NA,"NAC","Maine","USA",44.38,-69.99,"NAC","130",NA,6.1,NA,NA,1010,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.43 g cm-3.","Soil Drainage:  Dry",NA,920,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,6.57083320617676,1127,20.2000007629395,-8.19999980926514,NA
"2442",2481,"Simmons-12","NAC","NAC",NA,"NAC","Maine","USA",44.06,-69.99,"NAC","100",NA,6.2,NA,NA,1050,NA,"NAC","NAC","NAC","NAC","Spodosols","Spodosols, Bulk density =  1.43 g cm-3.","Soil Drainage:  Dry",NA,921,"North America","Nearctic","Dfb","Temperate continental forest",NA,"Simmons_1996_ffcp","Simmons_1996_ffcp",NA,NA,"Bond-Lamberty_2004_corr","R script: Bond-Lamberty",0,"0","NAC","0",NA,TRUE,6.94999980926514,1153,20.2000007629395,-7.09999990463257,NA
